419	-21.361818	0.070227	905.660400
420	-22.440201	0.065347	704.402527
421	-24.398285	0.051135	603.773560
422	-26.384651	0.040485	553.459106
423	-27.036121	0.036466	352.201263
424	-31.471027	0.022236	955.974854
425	-32.676670	0.017917	3522.012695
426	-29.137302	0.027332	4578.616211
427	-30.534016	0.023255	5433.962402
428	-29.570171	0.026041	5283.019043
429	-28.001423	0.031244	5584.905762
430	-29.400520	0.027698	5031.446777
431	-28.422245	0.030047	5182.390137
432	-28.891039	0.029067	5786.163574
433	-30.119049	0.025142	5484.276855
434	-28.130306	0.031840	5735.849121
435	-30.041817	0.025479	5132.075684
436	-30.009546	0.025605	5433.962402
437	-31.517551	0.019973	4729.559570
438	-36.482437	0.012137	3672.956055
439	-38.985897	0.009032	3169.811279
440	-41.912617	0.006622	1710.691772
441	-42.811897	0.005977	1911.949707
442	-42.658085	0.005761	1408.805054
443	-45.574493	0.004341	1106.918213
444	-47.001034	0.003524	1459.119507
445	-49.193035	0.002769	1408.805054
446	-47.644207	0.003371	805.031433
447	-48.875229	0.002880	1257.861694
448	-48.428886	0.003196	855.345886
449	-50.092438	0.002587	1006.289307
450	-49.802441	0.002768	452.830200
451	-52.922962	0.001763	1559.748413
452	-50.022911	0.002363	1106.918213
453	-50.763145	0.002361	704.402527
454	-51.456333	0.002171	1257.861694
455	-48.462887	0.003282	452.830200
456	-52.658215	0.001987	805.031433
457	-51.984539	0.002067	905.660400
458	-51.195786	0.002385	402.515717
459	-53.339054	0.001623	1006.289307
460	-51.623020	0.002246	503.144653
461	-53.705971	0.001767	603.773560
462	-55.139259	0.001474	704.402527
463	-55.046131	0.001477	1006.289307
464	-57.444981	0.001026	1056.603760
465	-57.931393	0.001024	805.031433
466	-58.086941	0.000975	1408.805054
467	-58.421719	0.000963	1157.232666
468	-56.285698	0.001231	905.660400
469	-54.508957	0.001388	1157.232666
470	-53.396378	0.001741	754.716980
471	-52.002975	0.002056	452.830200
472	-51.111778	0.002401	503.144653
473	-52.865818	0.001748	754.716980
474	-51.581306	0.002127	452.830200
475	-53.374001	0.001707	955.974854
476	-53.325779	0.001845	654.088074
477	-46.848469	0.003519	654.088074
478	-43.932621	0.004837	1207.547119
479	-38.415802	0.010455	402.515717
480	-35.626396	0.014420	452.830200
481	-31.117134	0.022936	452.830200
